Date,Total_Orders,Average_Delivery_Time,Median_Delivery_Time,Average_Distance_KM,Average_Agent_Rating,Average_Pickup_Delay,Festival,Is_Monsoon,Dominant_Traffic,Dominant_Weather,Average_Demand_Pressure,Actual_Demand,Forecast_Demand,Actual_Demand_Capacity,Forecast_Demand_Capacity,Base_Agents_Required,Agents_With_Safety_Buffer,Recommended_Agents,Planned_Delivery_Capacity,Capacity_Surplus,Demand_Risk,Expected_Utilization_Percent,Actual_vs_Forecast,Actual_Capacity_Gap,Month,Delivery_Performance_Status,Forecast_Error,Forecast_Absolute_Error,Forecast_Error_Percent,Capacity_Gap,Utilization_Status,Operational_Risk_Score,Operational_Risk_Level,Recommended_Action
2024-05-01,1054,76.25996204933587,72.5,9.244212523719165,4.6278937381404175,11.748576850094876,None,False,Jam,Fog,1.06,,,,,,,,,,,,,,,Good,,,,,,7.0,High,Increase route optimization and dispatch monitoring
2024-05-02,997,73.5456369107322,72.0,9.13531594784353,4.614543630892678,11.674022066198596,None,False,Jam,Sandstorms,1.003,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-03,1152,77.45399305555556,75.0,9.156770833333333,4.617881944444445,11.741319444444445,None,False,Jam,Sandstorms,1.159,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-04,1067,73.9240862230553,72.0,8.77382380506092,4.63186504217432,11.717900656044986,None,False,Jam,Stormy,1.073,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-05,1019,76.08341511285575,73.0,9.2342492639843,4.640333660451423,11.98233562315996,None,False,Jam,Windy,1.025,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-06,1084,74.0359778597786,71.5,8.648588560885608,4.632380073800738,11.518450184501845,None,False,Jam,Sandstorms,1.091,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-07,887,70.2750845546787,69.0,8.628940248027057,4.623900789177001,11.835400225479143,None,False,Jam,Stormy,0.8920000000000001,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-08,987,73.4224924012158,71.0,8.969888551165148,4.617831813576495,11.78419452887538,None,False,Jam,Cloudy,0.993,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-09,908,73.49779735682819,71.0,9.131982378854625,4.617400881057269,11.954845814977974,None,False,Jam,Fog,0.913,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-10,1008,74.53373015873017,73.0,8.881607142857142,4.61686507936508,11.693452380952381,None,False,Jam,Fog,1.014,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-11,890,70.23033707865169,70.0,8.574292134831461,4.625730337078651,11.820224719101123,None,False,Jam,Sandstorms,0.8950000000000001,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-12,1042,74.29654510556622,72.0,8.737322456813821,4.619673704414587,11.687140115163148,None,False,Jam,Cloudy,1.048,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-13,954,71.82809224318659,69.0,8.68284067085954,4.619182389937107,11.533542976939204,None,False,Jam,Cloudy,0.96,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-14,866,70.63972286374134,69.5,9.04785219399538,4.6315242494226325,11.681293302540416,None,False,Low,Sandstorms,0.8709999999999999,,,,,,,,,,,,,,,Good,,,,,,3.0,Low,Operations performing within expected range
2024-05-15,957,73.87669801462904,72.0,9.025203761755487,4.620480668756531,11.962382445141065,None,False,Jam,Windy,0.963,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-16,1006,75.18986083499006,72.0,9.093131212723659,4.619284294234593,11.921471172962226,None,False,Jam,Fog,1.012,,,,,,,,,,,,,,,Good,,,,,,7.0,High,Increase route optimization and dispatch monitoring
2024-05-17,1111,76.82448244824482,74.0,9.132403240324033,4.617731773177318,11.983798379837983,None,False,Jam,Cloudy,1.118,,,,,,,,,,,,,,,Good,,,,,,7.0,High,Increase route optimization and dispatch monitoring
2024-05-18,1162,78.8132530120482,76.0,9.429810671256455,4.611359724612736,11.755593803786574,None,False,Jam,Cloudy,1.169,,,,,,,,,,,,,,,Good,,,,,,7.0,High,Increase route optimization and dispatch monitoring
2024-05-19,1190,77.63529411764706,75.0,8.768915966386555,4.615798319327731,12.061344537815126,None,False,Jam,Stormy,1.197,,,,,,,,,,,,,,,Good,,,,,,7.0,High,Increase route optimization and dispatch monitoring
2024-05-20,1004,73.51892430278885,71.5,9.175597609561752,4.611653386454184,11.52390438247012,None,False,Low,Fog,1.01,,,,,,,,,,,,,,,Good,,,,,,4.0,Medium,Operations performing within expected range
2024-05-21,905,72.20441988950276,69.0,8.975226519337017,4.6343646408839785,11.571270718232045,None,False,Jam,Cloudy,0.91,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-22,864,71.30208333333333,68.5,9.002858796296296,4.6350694444444445,11.86574074074074,None,False,Jam,Sandstorms,0.869,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-23,1003,73.89830508474576,71.0,8.909591226321037,4.62382851445663,11.80259222333001,None,False,Jam,Windy,1.009,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-24,974,72.31519507186859,71.0,8.949147843942505,4.625256673511293,11.421971252566735,None,False,Low,Sunny,0.98,,,,,,,,,,,,,,,Good,,,,,,3.0,Low,Operations performing within expected range
2024-05-25,969,71.91640866873065,69.0,8.58876160990712,4.621568627450981,11.594427244582043,None,False,Jam,Sandstorms,0.975,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-26,944,73.5042372881356,71.0,8.95156779661017,4.624152542372881,11.94385593220339,None,False,Jam,Windy,0.95,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-27,962,73.506237006237,71.0,9.05141372141372,4.6116424116424115,11.630977130977131,None,False,Jam,Cloudy,0.968,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-05-28,1067,75.73945641986879,74.0,9.087029053420807,4.623055295220244,11.742268041237113,None,False,Jam,Fog,1.073,,,,,,,,,,,,,,,Good,,,,,,7.0,High,Increase route optimization and dispatch monitoring
2024-05-29,1056,74.78030303030303,72.0,9.002320075757577,4.625473484848484,11.910037878787879,None,False,Jam,Sandstorms,1.062,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-30,970,73.32886597938145,72.0,8.875041237113402,4.621649484536082,12.084536082474227,None,False,Jam,Sandstorms,0.976,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Increase route optimization and dispatch monitoring
2024-05-31,957,73.90282131661442,72.0,9.18889237199582,4.630094043887147,11.796238244514107,None,False,Jam,Cloudy,0.963,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Increase route optimization and dispatch monitoring
2024-06-01,834,75.83453237410072,72.0,9.077529976019184,4.620263788968825,13.529976019184652,None,True,Jam,Cloudy,0.839,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-02,917,76.01526717557252,74.0,8.788320610687023,4.633042529989095,13.744820065430753,None,True,Low,Cloudy,0.923,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Prepare monsoon contingency capacity
2024-06-03,932,75.99248927038627,72.0,8.73422746781116,4.603111587982833,13.82832618025751,None,True,Jam,Stormy,0.9379999999999998,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-04,1078,79.77179962894249,75.0,9.0839146567718,4.630148423005566,13.436920222634509,None,True,Low,Cloudy,1.085,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Prepare monsoon contingency capacity
2024-06-05,1013,80.71569595261599,78.0,9.299308983218165,4.6166831194471865,13.909180651530109,None,True,Jam,Fog,1.019,,,,,,,,,,,,,,,Warning,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-06,1019,79.12953876349363,76.0,8.825819430814525,4.621491658488715,13.894995093228655,None,True,Jam,Stormy,1.025,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-07,963,78.14953271028037,75.0,8.973769470404985,4.636137071651091,13.671858774662512,None,True,Jam,Cloudy,0.969,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-08,873,75.65292096219932,73.0,9.120481099656358,4.62348224513173,13.90950744558992,None,True,Jam,Stormy,0.878,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-09,882,77.08730158730158,74.0,8.94701814058957,4.6138321995464855,13.820861678004535,None,True,Jam,Stormy,0.8870000000000001,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-10,882,76.07369614512471,74.0,8.896337868480725,4.627324263038549,13.706349206349206,None,True,Jam,Stormy,0.8870000000000001,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-11,1107,81.323396567299,79.0,9.3379945799458,4.62583559168925,13.62330623306233,None,True,Jam,Cloudy,1.114,,,,,,,,,,,,,,,Warning,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-12,938,77.30383795309169,75.0,8.66869936034115,4.617164179104477,13.828358208955224,None,True,Jam,Stormy,0.944,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-13,1010,79.02178217821782,77.0,9.065178217821781,4.616633663366337,13.588118811881188,None,True,Jam,Stormy,1.016,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-14,931,77.43071965628357,74.0,8.95810955961332,4.626208378088077,13.934479054779807,None,True,Jam,Stormy,0.937,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-15,1037,80.74445515911283,78.0,8.958273866923818,4.615332690453231,13.919961427193828,None,True,Jam,Cloudy,1.043,,,,,,,,,,,,,,,Warning,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-16,985,77.96243654822335,77.0,8.787837563451777,4.634111675126904,13.770558375634518,None,True,Jam,Stormy,0.991,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-17,925,77.69405405405405,75.0,9.321113513513515,4.635135135135135,13.631351351351352,None,True,Jam,Cloudy,0.931,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-18,943,77.15164369034994,75.0,8.710710498409332,4.629162248144221,13.961823966065747,None,True,Jam,Cloudy,0.949,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-19,951,77.49526813880126,74.0,9.016161934805469,4.6235541535226075,13.794952681388013,None,True,Jam,Stormy,0.957,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-20,981,79.85626911314985,77.0,9.10585117227319,4.623139653414883,14.00203873598369,None,True,Jam,Cloudy,0.987,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-21,967,77.10858324715615,76.0,8.920744570837643,4.620992761116856,13.651499482936918,None,True,Low,Windy,0.973,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Prepare monsoon contingency capacity
2024-06-22,871,74.59931113662456,72.0,8.744649827784157,4.625143513203215,13.727898966704936,None,True,Low,Stormy,0.876,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Prepare monsoon contingency capacity
2024-06-23,859,75.88125727590221,74.0,9.129452852153667,4.625844004656577,13.646100116414436,None,True,Low,Stormy,0.8640000000000001,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Prepare monsoon contingency capacity
2024-06-24,950,77.92,75.0,8.77222105263158,4.619684210526316,13.769473684210526,None,True,Jam,Stormy,0.956,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-25,1067,79.64479850046861,77.0,9.074620431115278,4.617994376757263,13.742268041237113,None,True,Jam,Stormy,1.073,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-26,1018,79.14243614931237,77.0,8.827563850687621,4.630746561886052,14.024557956777995,None,True,Jam,Stormy,1.024,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-27,939,77.66986155484558,75.0,9.104419595314162,4.613631522896698,13.753993610223642,None,True,Jam,Stormy,0.945,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-28,1028,78.46498054474708,77.0,8.866896887159534,4.625972762645914,13.69260700389105,None,True,Jam,Stormy,1.034,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-29,1068,81.26498127340824,78.0,8.964794007490637,4.618820224719101,13.845505617977528,None,True,Jam,Stormy,1.074,,,,,,,,,,,,,,,Warning,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-06-30,974,78.82546201232033,76.0,8.930338809034907,4.619815195071868,13.639630390143736,None,True,Jam,Fog,0.98,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-01,888,76.56531531531532,74.0,8.792646396396396,4.625,13.878378378378379,None,True,Jam,Stormy,0.893,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-02,1011,78.71612265084075,76.0,8.754124629080119,4.628288822947576,13.980217606330365,None,True,Jam,Cloudy,1.017,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-03,1019,78.64082433758587,76.0,8.328420019627085,4.605986261040235,13.405299313052012,None,True,Jam,Cloudy,1.025,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-04,1043,79.76030680728667,78.0,8.939616490891659,4.62607861936721,13.999041227229148,None,True,Jam,Stormy,1.049,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-05,999,79.1971971971972,77.0,9.1397997997998,4.632232232232233,13.805805805805806,None,True,Jam,Cloudy,1.005,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-06,855,76.38947368421053,74.0,8.8066783625731,4.633918128654971,13.723976608187135,None,True,Jam,Cloudy,0.86,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-07,835,74.92934131736527,72.0,8.82082634730539,4.622395209580838,13.619161676646707,None,True,Low,Cloudy,0.84,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Prepare monsoon contingency capacity
2024-07-08,1042,79.08157389635316,77.0,8.69672744721689,4.61362763915547,13.949136276391554,None,True,Jam,Stormy,1.048,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-09,1057,79.34153263954589,77.0,8.813462630085146,4.627625354777672,13.871333964049196,None,True,Jam,Cloudy,1.063,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-10,971,78.43975283213182,76.0,8.824994850669412,4.622657054582905,13.787847579814624,None,True,Jam,Cloudy,0.977,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-11,901,74.30188679245283,72.0,8.441975582685904,4.631187569367369,13.691453940066593,None,True,Low,Stormy,0.906,,,,,,,,,,,,,,,Good,,,,,,5.0,Medium,Prepare monsoon contingency capacity
2024-07-12,1101,82.19709355131698,80.0,8.786421435059038,4.618074477747502,14.115349682107174,None,True,Jam,Stormy,1.108,,,,,,,,,,,,,,,Warning,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-13,864,75.14120370370371,73.0,8.80707175925926,4.610648148148148,13.809027777777779,None,True,Jam,Fog,0.869,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-14,872,76.12729357798165,73.0,9.030756880733945,4.624311926605505,13.654816513761467,None,True,Jam,Stormy,0.877,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-15,967,79.27507755946226,77.0,9.047166494312307,4.618510858324716,14.10651499482937,None,True,Jam,Stormy,0.973,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-16,901,77.01997780244173,73.0,9.066981132075473,4.6192008879023305,13.726970033296338,None,True,Jam,Cloudy,0.906,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-17,986,78.2920892494929,75.0,8.94632860040568,4.618255578093307,13.417849898580121,None,True,Low,Cloudy,0.992,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Prepare monsoon contingency capacity
2024-07-18,918,76.59912854030502,75.0,9.014139433551199,4.616993464052287,13.519607843137255,None,True,Jam,Cloudy,0.924,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-19,1014,78.28205128205128,76.0,8.806183431952663,4.625246548323472,13.918145956607495,None,True,Jam,Stormy,1.02,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-20,1056,80.51231060606061,77.0,9.056912878787879,4.621875,13.911931818181818,None,True,Jam,Cloudy,1.062,,,,,,,,,,,,,,,Warning,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-21,946,77.68076109936575,76.0,8.863826638477802,4.626427061310783,13.957716701902749,None,True,Jam,Stormy,0.952,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-22,968,78.93285123966942,76.0,9.137572314049587,4.633161157024793,13.90805785123967,None,True,Jam,Stormy,0.974,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-23,778,76.41131105398458,73.0,9.299331619537275,4.613110539845758,13.87789203084833,None,True,Jam,Cloudy,0.7829999999999999,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-24,983,78.57477110885046,76.0,8.808687690742625,4.6201424211597155,13.817904374364192,None,True,Jam,Cloudy,0.989,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-25,868,76.07027649769586,74.0,8.839642857142858,4.622004608294931,13.77995391705069,None,True,Jam,Stormy,0.873,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-26,891,75.94163860830527,72.0,9.215690235690236,4.6276094276094275,13.69023569023569,None,True,Low,Stormy,0.896,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Prepare monsoon contingency capacity
2024-07-27,884,76.36877828054298,75.0,8.962816742081449,4.632239819004525,14.082579185520363,None,True,Jam,Stormy,0.889,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-28,915,77.03606557377049,75.0,8.890021857923497,4.60448087431694,13.817486338797814,None,True,Jam,Stormy,0.921,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-29,990,79.0080808080808,77.0,8.954252525252524,4.623535353535353,13.718181818181819,None,True,Jam,Stormy,0.996,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-30,833,75.13565426170469,73.0,9.044465786314525,4.601800720288115,13.4921968787515,None,True,Jam,Stormy,0.838,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-07-31,991,77.57820383451059,76.0,8.618294651866801,4.618970736629667,13.470232088799193,None,True,Jam,Cloudy,0.997,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-01,905,77.44088397790055,76.0,8.947767955801105,4.619558011049723,13.937016574585636,None,True,Jam,Cloudy,0.91,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-02,972,78.31481481481481,76.0,8.881615226337448,4.629115226337449,13.935185185185185,None,True,Jam,Cloudy,0.978,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-03,1038,79.09537572254335,76.0,8.998872832369942,4.628805394990366,13.776493256262043,None,True,Jam,Stormy,1.044,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-04,992,78.86189516129032,75.0,8.864989919354839,4.625604838709678,14.035282258064516,None,True,Jam,Stormy,0.998,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-05,1032,79.59205426356588,77.0,9.001104651162791,4.625096899224807,13.738372093023257,None,True,Jam,Cloudy,1.038,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-06,930,77.71505376344086,75.0,8.868215053763441,4.623870967741936,14.098924731182796,None,True,Jam,Stormy,0.936,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-07,943,77.29798515376459,73.0,8.825811240721103,4.616224814422058,13.835630965005302,None,True,Jam,Cloudy,0.949,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-08,925,75.66918918918918,72.0,8.906929729729729,4.628324324324324,13.575135135135135,None,True,Jam,Stormy,0.931,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-09,1019,78.85574092247302,78.0,8.714043179587831,4.620804710500491,13.729146221786065,None,True,Jam,Cloudy,1.025,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-10,975,78.0625641025641,76.0,9.038174358974358,4.620410256410256,13.86974358974359,None,True,Jam,Stormy,0.981,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-11,869,75.68814729574223,73.0,8.793475258918297,4.62313003452244,13.548906789413119,None,True,Low,Cloudy,0.874,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Prepare monsoon contingency capacity
2024-08-12,940,78.8,75.0,9.272851063829787,4.62031914893617,13.65531914893617,None,True,Jam,Cloudy,0.9460000000000001,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-13,960,77.27291666666666,75.0,8.693999999999999,4.609791666666666,13.738541666666666,None,True,Jam,Stormy,0.966,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-14,1200,82.2225,79.0,8.691408333333333,4.6105,13.838333333333333,None,True,Jam,Cloudy,1.207,,,,,,,,,,,,,,,Warning,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-15,1084,80.2380073800738,77.0,8.912739852398524,4.628505535055351,13.895756457564575,None,True,Jam,Cloudy,1.091,,,,,,,,,,,,,,,Warning,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-16,932,76.37553648068669,74.0,8.812070815450644,4.612875536480686,13.715665236051501,None,True,Low,Cloudy,0.9379999999999998,,,,,,,,,,,,,,,Good,,,,,,6.0,Medium,Prepare monsoon contingency capacity
2024-08-17,1081,81.4199814986124,77.0,9.407419056429232,4.62368177613321,13.5790934320074,Raksha Bandhan,True,Jam,Cloudy,1.088,,,,,,,,,,,,,,,Warning,,,,,,9.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity | Increase staffing for Raksha Bandhan demand
2024-08-18,967,77.63391933815926,75.0,8.74976215098242,4.613753877973113,13.840744570837643,Raksha Bandhan,True,Jam,Stormy,0.973,,,,,,,,,,,,,,,Good,,,,,,9.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity | Increase staffing for Raksha Bandhan demand
2024-08-19,1022,79.1105675146771,76.0,9.041800391389431,4.624755381604697,13.694716242661448,Raksha Bandhan,True,Jam,Cloudy,1.028,,,,,,,,,,,,,,,Good,,,,,,9.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity | Increase staffing for Raksha Bandhan demand
2024-08-20,1112,81.39478417266187,79.0,8.839136690647482,4.62976618705036,14.098920863309353,Raksha Bandhan,True,Jam,Stormy,1.119,,,,,,,,,,,,,,,Warning,,,,,,9.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity | Increase staffing for Raksha Bandhan demand
2024-08-21,1097,82.35186873290793,79.0,9.067629899726528,4.640838650865998,14.071103008204194,None,True,Jam,Cloudy,1.104,,,,,,,,,,,,,,,Warning,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
2024-08-22,888,76.12387387387388,73.0,8.845056306306306,4.629391891891891,13.745495495495495,None,True,Jam,Cloudy,0.893,,,,,,,,,,,,,,,Good,,,,,,8.0,High,Increase route optimization and dispatch monitoring | Prepare monsoon contingency capacity
